jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,element_code,year,state,state_abbrev
0,0,0,0,3,210,328,344,158,6,0,0,26,2005,New Jersey,NJ
0,0,0,0,29,150,352,270,48,3,0,0,26,2006,New Jersey,NJ
0,0,0,0,44,167,258,249,107,43,0,0,26,2007,New Jersey,NJ
0,0,0,0,9,228,329,189,98,3,0,0,26,2008,New Jersey,NJ
0,0,0,0,28,94,204,294,53,3,0,0,26,2009,New Jersey,NJ
0,0,0,2,58,252,398,293,132,5,0,0,26,2010,New Jersey,NJ
0,0,0,0,54,194,397,253,127,5,0,0,26,2011,New Jersey,NJ
0,0,2,0,75,149,385,289,90,10,0,0,26,2012,New Jersey,NJ
0,0,0,0,24,179,387,193,49,10,0,0,26,2013,New Jersey,NJ
0,0,0,0,34,165,273,180,89,11,0,0,26,2014,New Jersey,NJ
0,0,0,0,90,153,305,279,172,3,0,4,26,2015,New Jersey,NJ
0,0,0,0,20,166,364,356,146,7,0,0,26,2016,New Jersey,NJ
0,0,0,3,18,160,312,198,115,28,0,0,26,2017,New Jersey,NJ
0,0,0,0,76,150,337,352,155,7,0,0,26,2018,New Jersey,NJ
0,0,0,2,42,164,390,282,129,15,0,0,26,2019,New Jersey,NJ
0,0,0,0,14,187,415,315,86,8,0,0,26,2020,New Jersey,NJ
0,0,0,0,24,195,320,326,123,33,0,0,26,2021,New Jersey,NJ
0,0,0,0,49,145,385,367,101,3,0,0,26,2022,New Jersey,NJ
0,0,0,2,14,98,364,241,109,16,0,0,26,2023,New Jersey,NJ
0,0,0,0,56,241,390,266,87,12,0,0,26,2024,New Jersey,NJ
0,0,0,0,34,197,400,179,110,5,0,0,26,2025,New Jersey,NJ
0,0,0,1,66,172,281,245,153,2,0,0,26,1997,New Mexico,NM
0,0,0,0,60,202,310,248,176,6,0,0,26,1998,New Mexico,NM
0,0,0,2,47,170,263,226,91,3,0,0,26,1999,New Mexico,NM
0,0,0,16,131,222,327,278,149,2,0,0,26,2000,New Mexico,NM
0,0,0,9,83,244,339,235,119,11,0,0,26,2001,New Mexico,NM
0,0,0,28,72,307,300,283,101,2,0,0,26,2002,New Mexico,NM
0,0,0,7,82,193,403,300,119,22,0,0,26,2003,New Mexico,NM
0,0,1,2,77,201,276,183,69,3,0,0,26,2004,New Mexico,NM
0,0,0,2,63,207,353,228,138,4,0,0,26,2005,New Mexico,NM
0,0,0,19,114,282,327,198,37,2,0,0,26,2006,New Mexico,NM
0,0,0,3,40,213,296,304,129,10,0,0,26,2007,New Mexico,NM
0,0,0,3,47,257,250,223,65,3,0,0,26,2008,New Mexico,NM
0,0,1,3,92,179,342,260,74,2,0,0,26,2009,New Mexico,NM
0,0,0,6,42,270,295,265,155,10,0,0,26,2010,New Mexico,NM
0,0,2,20,40,282,384,367,123,5,0,0,26,2011,New Mexico,NM
0,0,1,21,78,310,316,308,110,10,0,0,26,2012,New Mexico,NM
0,0,0,8,61,320,287,255,103,2,0,0,26,2013,New Mexico,NM
0,0,0,6,40,281,327,203,118,12,0,0,26,2014,New Mexico,NM
0,0,0,6,28,259,284,302,171,14,0,0,26,2015,New Mexico,NM
0,0,1,6,36,285,397,205,109,28,0,0,26,2016,New Mexico,NM
0,0,5,11,46,277,330,227,120,12,2,0,26,2017,New Mexico,NM
0,0,1,17,118,319,343,286,127,3,0,0,26,2018,New Mexico,NM
0,0,0,10,30,197,364,349,168,2,0,0,26,2019,New Mexico,NM
0,0,1,11,114,261,393,378,90,13,0,0,26,2020,New Mexico,NM
0,0,0,9,77,284,294,252,151,6,0,0,26,2021,New Mexico,NM
0,0,0,17,110,270,380,252,143,2,0,0,26,2022,New Mexico,NM
0,0,0,6,73,218,472,350,174,16,0,0,26,2023,New Mexico,NM
0,0,0,8,78,336,340,351,148,40,0,0,26,2024,New Mexico,NM
0,0,1,10,57,276,311,332,126,24,1,0,26,2025,New Mexico,NM
0,0,0,0,0,86,191,143,30,0,0,0,26,1997,New York,NY
0,0,0,0,34,67,207,217,66,0,0,0,26,1998,New York,NY
0,0,0,0,17,141,310,174,67,0,0,0,26,1999,New York,NY
0,0,0,0,16,82,117,135,29,0,0,0,26,2000,New York,NY
0,0,0,0,17,118,130,263,40,2,0,0,26,2001,New York,NY
0,0,0,0,3,91,266,238,76,0,0,0,26,2002,New York,NY
0,0,0,0,4,58,212,239,52,0,0,0,26,2003,New York,NY
0,0,0,0,27,68,175,156,64,0,0,0,26,2004,New York,NY
0,0,0,0,0,167,266,283,109,3,0,0,26,2005,New York,NY
0,0,0,0,14,100,285,197,29,0,0,0,26,2006,New York,NY
0,0,0,0,20,108,185,191,68,20,0,0,26,2007,New York,NY
0,0,0,0,3,151,254,131,60,0,0,0,26,2008,New York,NY
0,0,0,0,12,52,139,223,29,0,0,0,26,2009,New York,NY
0,0,0,0,33,150,328,224,78,3,0,0,26,2010,New York,NY
0,0,0,0,26,118,308,204,85,3,0,0,26,2011,New York,NY
0,0,0,0,44,98,304,229,51,4,0,0,26,2012,New York,NY
0,0,0,0,17,104,317,152,29,3,0,0,26,2013,New York,NY
0,0,0,0,18,110,208,147,58,4,0,0,26,2014,New York,NY
0,0,0,0,52,80,239,232,130,0,0,0,26,2015,New York,NY
0,0,0,0,13,104,287,295,98,4,0,0,26,2016,New York,NY
0,0,0,0,9,99,218,157,83,21,0,0,26,2017,New York,NY
0,0,0,0,45,84,281,287,103,3,0,0,26,2018,New York,NY
0,0,0,0,11,88,306,192,59,4,0,0,26,2019,New York,NY
0,0,0,0,8,127,342,238,51,3,0,0,26,2020,New York,NY
0,0,0,0,11,151,213,268,85,18,0,0,26,2021,New York,NY
0,0,0,0,29,90,285,292,62,0,0,0,26,2022,New York,NY
0,0,0,0,9,70,296,169,75,9,0,0,26,2023,New York,NY
0,0,0,0,36,165,302,195,61,5,0,0,26,2024,New York,NY
0,0,0,0,15,146,323,153,70,3,0,0,26,2025,New York,NY
1,1,20,0,51,182,402,302,165,27,0,0,26,1997,North Carolina,NC
5,0,7,11,151,340,433,368,258,42,2,4,26,1998,North Carolina,NC
7,0,1,22,90,238,432,417,137,22,7,0,26,1999,North Carolina,NC
0,0,17,4,166,315,335,324,146,29,0,0,26,2000,North Carolina,NC
0,1,3,17,109,294,309,377,117,18,8,5,26,2001,North Carolina,NC
2,0,10,44,90,324,442,383,227,50,0,0,26,2002,North Carolina,NC
0,0,14,7,95,236,368,391,156,24,10,0,26,2003,North Carolina,NC
0,0,11,13,219,293,391,288,173,47,3,0,26,2004,North Carolina,NC
3,0,3,8,61,268,451,415,272,48,2,0,26,2005,North Carolina,NC
10,0,7,34,72,259,402,426,132,17,2,4,26,2006,North Carolina,NC
5,0,18,8,102,287,348,512,243,99,0,4,26,2007,North Carolina,NC
2,1,9,11,82,380,371,335,185,17,0,3,26,2008,North Carolina,NC
0,0,5,13,130,313,334,396,164,23,3,0,26,2009,North Carolina,NC
0,0,7,30,177,422,457,432,264,43,0,0,26,2010,North Carolina,NC
0,1,8,30,133,373,478,405,197,20,2,4,26,2011,North Carolina,NC
5,0,48,14,178,236,489,340,168,29,0,4,26,2012,North Carolina,NC
5,0,0,12,85,288,379,301,161,39,0,2,26,2013,North Carolina,NC
0,0,0,15,153,321,350,299,200,48,0,1,26,2014,North Carolina,NC
0,0,9,19,158,382,432,361,214,31,6,26,26,2015,North Carolina,NC
0,0,31,12,100,325,482,455,292,66,1,1,26,2016,North Carolina,NC
8,8,8,59,134,276,440,350,189,64,0,0,26,2017,North Carolina,NC
0,10,1,4,236,370,397,391,340,57,0,2,26,2018,North Carolina,NC
2,2,4,27,245,288,450,381,317,90,0,2,26,2019,North Carolina,NC
8,2,27,7,62,262,465,398,160,64,8,0,26,2020,North Carolina,NC
1,0,15,13,95,280,390,410,190,85,0,11,26,2021,North Carolina,NC
0,1,16,14,160,320,449,369,181,16,5,0,26,2022,North Carolina,NC
11,8,13,21,72,198,434,393,189,40,0,2,26,2023,North Carolina,NC
2,1,18,27,167,335,447,348,199,42,7,0,26,2024,North Carolina,NC
0,1,19,49,130,359,489,276,177,27,1,0,26,2025,North Carolina,NC
0,0,0,0,9,136,160,129,43,0,0,0,26,1997,North Dakota,ND
0,2,0,4,33,40,191,199,63,0,0,0,26,1998,North Dakota,ND
0,0,0,0,18,71,173,128,8,0,0,0,26,1999,North Dakota,ND
0,0,0,0,22,44,178,150,19,0,0,0,26,2000,North Dakota,ND
0,0,0,0,25,72,196,190,26,0,0,0,26,2001,North Dakota,ND
0,0,0,0,3,117,238,111,35,0,0,0,26,2002,North Dakota,ND
0,0,0,0,14,64,182,238,18,0,0,0,26,2003,North Dakota,ND
0,0,0,0,5,34,129,45,32,0,0,0,26,2004,North Dakota,ND
0,0,0,4,9,104,186,110,39,0,0,0,26,2005,North Dakota,ND
1,0,0,7,24,110,286,163,14,0,0,0,26,2006,North Dakota,ND
0,0,0,0,26,111,259,104,25,0,0,0,26,2007,North Dakota,ND
0,0,0,0,9,47,167,152,18,0,0,0,26,2008,North Dakota,ND
0,0,0,0,9,49,89,84,75,0,0,0,26,2009,North Dakota,ND
0,0,0,4,14,77,169,165,10,0,0,0,26,2010,North Dakota,ND
0,0,0,0,9,68,220,155,25,0,0,0,26,2011,North Dakota,ND
0,0,10,0,23,114,296,130,25,0,0,0,26,2012,North Dakota,ND
0,0,0,0,14,82,157,156,59,0,0,0,26,2013,North Dakota,ND
0,0,0,0,15,72,126,125,23,0,0,0,26,2014,North Dakota,ND
0,0,0,0,11,102,186,140,62,0,0,0,26,2015,North Dakota,ND
0,1,0,0,29,116,173,141,29,0,0,0,26,2016,North Dakota,ND
0,0,0,0,19,101,234,95,26,0,0,0,26,2017,North Dakota,ND
0,0,0,0,58,145,175,135,13,0,0,0,26,2018,North Dakota,ND
0,0,0,0,5,89,176,96,26,0,0,0,26,2019,North Dakota,ND
0,0,0,0,11,138,203,162,19,0,0,0,26,2020,North Dakota,ND
0,0,0,0,13,178,279,165,62,0,0,0,26,2021,North Dakota,ND
0,0,0,0,13,103,203,167,45,0,0,0,26,2022,North Dakota,ND
0,0,0,0,58,179,128,140,60,0,0,0,26,2023,North Dakota,ND
0,0,0,0,16,72,207,122,102,0,0,0,26,2024,North Dakota,ND
0,0,0,0,28,90,168,134,64,0,0,0,26,2025,North Dakota,ND
0,0,0,0,12,129,216,130,47,4,0,0,26,1997,Ohio,OH
0,0,0,0,106,145,221,242,125,6,0,0,26,1998,Ohio,OH
0,0,0,2,66,192,361,169,73,3,0,0,26,1999,Ohio,OH
0,0,3,0,74,162,161,158,51,12,0,0,26,2000,Ohio,OH
0,0,0,5,59,130,221,249,40,5,0,0,26,2001,Ohio,OH
0,0,0,2,21,200,327,283,131,2,0,0,26,2002,Ohio,OH
0,0,0,0,38,86,209,236,45,1,0,0,26,2003,Ohio,OH
0,0,0,0,98,122,203,135,92,5,0,0,26,2004,Ohio,OH
0,0,0,1,19,236,309,280,120,7,0,0,26,2005,Ohio,OH
2,0,0,5,36,115,285,256,37,0,0,0,26,2006,Ohio,OH
0,0,2,0,89,178,180,304,117,33,0,0,26,2007,Ohio,OH
0,0,0,0,22,186,234,178,106,2,0,0,26,2008,Ohio,OH
0,0,1,0,53,144,129,193,69,0,0,0,26,2009,Ohio,OH
0,0,0,8,81,220,309,283,92,7,0,0,26,2010,Ohio,OH
0,0,0,2,60,177,378,219,64,4,0,0,26,2011,Ohio,OH
0,0,21,0,129,174,382,204,52,1,0,0,26,2012,Ohio,OH
0,0,0,0,80,153,235,174,69,7,0,0,26,2013,Ohio,OH
0,0,0,0,59,181,148,192,59,4,0,0,26,2014,Ohio,OH
0,0,0,0,107,159,211,170,135,6,0,4,26,2015,Ohio,OH
0,0,5,0,39,196,300,337,148,19,0,0,26,2016,Ohio,OH
0,0,0,13,43,158,250,163,89,17,0,0,26,2017,Ohio,OH
0,0,0,0,155,200,272,271,158,6,0,0,26,2018,Ohio,OH
0,0,0,1,73,139,335,217,166,14,0,0,26,2019,Ohio,OH
0,0,3,0,30,179,362,226,72,4,0,0,26,2020,Ohio,OH
0,0,2,0,33,206,247,297,107,36,0,0,26,2021,Ohio,OH
0,0,2,0,87,180,282,229,81,2,0,0,26,2022,Ohio,OH
0,0,0,0,38,104,262,184,90,11,0,0,26,2023,Ohio,OH
0,0,4,7,118,210,267,247,132,13,0,0,26,2024,Ohio,OH
0,0,4,0,36,230,351,176,101,10,0,0,26,2025,Ohio,OH
0,0,15,7,95,291,508,404,286,48,0,0,26,1997,Oklahoma,OK
0,3,2,15,230,448,652,569,452,74,7,0,26,1998,Oklahoma,OK
0,11,8,37,120,307,534,574,193,50,19,0,26,1999,Oklahoma,OK
0,8,20,22,188,274,485,634,325,84,0,0,26,2000,Oklahoma,OK
0,0,1,77,160,348,638,566,206,35,11,0,26,2001,Oklahoma,OK
0,0,4,45,100,354,485,503,296,14,0,0,26,2002,Oklahoma,OK
0,0,10,39,149,263,574,558,166,61,1,0,26,2003,Oklahoma,OK
0,0,27,32,197,296,404,347,281,78,1,0,26,2004,Oklahoma,OK
0,3,11,31,129,379,477,494,353,57,7,0,26,2005,Oklahoma,OK
10,0,22,113,195,381,590,619,183,41,1,0,26,2006,Oklahoma,OK
0,0,57,11,165,314,435,557,289,82,1,0,26,2007,Oklahoma,OK
0,0,12,19,149,388,522,445,194,35,0,0,26,2008,Oklahoma,OK
0,8,17,21,100,437,481,428,194,8,9,0,26,2009,Oklahoma,OK
0,0,9,52,142,477,532,598,308,56,2,0,26,2010,Oklahoma,OK
0,0,17,56,127,552,761,708,205,53,1,0,26,2011,Oklahoma,OK
0,0,70,84,247,409,664,527,304,30,5,0,26,2012,Oklahoma,OK
0,0,5,8,110,381,452,469,335,37,0,0,26,2013,Oklahoma,OK
0,0,1,29,159,367,398,494,271,95,0,0,26,2014,Oklahoma,OK
0,0,13,48,107,407,531,432,351,68,3,0,26,2015,Oklahoma,OK
0,8,27,47,103,437,565,509,329,135,15,0,26,2016,Oklahoma,OK
0,15,35,46,118,367,546,392,272,55,8,0,26,2017,Oklahoma,OK
0,0,18,4,319,461,547,465,290,35,0,0,26,2018,Oklahoma,OK
0,0,4,40,128,322,492,529,446,18,0,0,26,2019,Oklahoma,OK
0,0,32,18,113,411,540,440,199,22,9,0,26,2020,Oklahoma,OK
0,0,25,17,94,367,467,515,369,87,3,10,26,2021,Oklahoma,OK
0,0,12,40,189,435,672,550,333,53,0,0,26,2022,Oklahoma,OK
0,1,11,23,155,364,525,580,356,57,1,0,26,2023,Oklahoma,OK
0,12,27,62,200,460,513,564,304,153,9,0,26,2024,Oklahoma,OK
0,0,39,51,124,389,536,457,294,124,13,0,26,2025,Oklahoma,OK
0,0,0,0,13,7,61,105,30,0,0,0,26,1997,Oregon,OR
0,0,0,0,0,10,124,107,51,0,0,0,26,1998,Oregon,OR
0,0,0,0,0,2,47,73,30,0,0,0,26,1999,Oregon,OR
0,0,0,0,0,22,53,59,20,0,0,0,26,2000,Oregon,OR
0,0,0,0,7,2,52,86,34,0,0,0,26,2001,Oregon,OR
0,0,0,0,0,16,106,66,27,0,0,0,26,2002,Oregon,OR
0,0,0,0,0,31,137,95,45,0,0,0,26,2003,Oregon,OR
0,0,0,0,0,19,117,115,10,0,0,0,26,2004,Oregon,OR
0,0,0,0,0,1,100,110,11,0,0,0,26,2005,Oregon,OR
0,0,0,0,1,24,120,66,29,0,0,0,26,2006,Oregon,OR
0,0,0,0,0,9,114,63,11,0,0,0,26,2007,Oregon,OR
0,0,0,0,0,2,82,75,28,0,0,0,26,2008,Oregon,OR
0,0,0,0,1,15,138,78,35,0,0,0,26,2009,Oregon,OR
0,0,0,0,0,1,70,60,20,0,0,0,26,2010,Oregon,OR
0,0,0,0,0,1,33,78,58,0,0,0,26,2011,Oregon,OR
0,0,0,0,0,1,61,105,41,0,0,0,26,2012,Oregon,OR
0,0,0,0,0,19,121,97,20,0,0,0,26,2013,Oregon,OR
0,0,0,0,6,11,152,135,54,0,0,0,26,2014,Oregon,OR
0,0,0,0,5,82,149,118,16,1,0,0,26,2015,Oregon,OR
0,0,0,0,6,23,61,118,14,0,0,0,26,2016,Oregon,OR
0,0,0,0,4,20,110,175,41,0,0,0,26,2017,Oregon,OR
0,0,0,0,9,14,143,105,15,0,0,0,26,2018,Oregon,OR
0,0,0,0,6,19,68,107,13,0,0,0,26,2019,Oregon,OR
0,0,0,0,0,10,85,101,57,0,0,0,26,2020,Oregon,OR
0,0,0,0,0,73,158,113,28,0,0,0,26,2021,Oregon,OR
0,0,0,0,0,13,139,168,60,1,0,0,26,2022,Oregon,OR
0,0,0,0,11,22,132,163,20,0,0,0,26,2023,Oregon,OR
0,0,0,0,0,18,180,87,43,0,0,0,26,2024,Oregon,OR
0,0,0,0,0,28,134,159,56,0,0,0,26,2025,Oregon,OR
0,0,0,0,6,96,206,141,34,0,0,0,26,1997,Pennsylvania,PA
0,0,0,0,66,99,209,220,93,3,0,0,26,1998,Pennsylvania,PA
0,0,0,0,31,136,348,194,62,0,0,0,26,1999,Pennsylvania,PA
0,0,0,0,42,131,136,143,31,4,0,0,26,2000,Pennsylvania,PA
0,0,0,0,30,135,154,266,35,3,0,0,26,2001,Pennsylvania,PA
0,0,0,0,14,145,290,279,89,0,0,0,26,2002,Pennsylvania,PA
0,0,0,0,12,72,216,246,52,0,0,0,26,2003,Pennsylvania,PA
0,0,0,0,95,94,194,170,77,0,0,0,26,2004,Pennsylvania,PA
0,0,0,0,7,191,294,277,117,4,0,0,26,2005,Pennsylvania,PA
0,0,0,0,24,117,294,234,31,0,0,0,26,2006,Pennsylvania,PA
0,0,0,0,48,152,193,230,88,28,0,0,26,2007,Pennsylvania,PA
0,0,0,0,9,181,251,139,71,0,0,0,26,2008,Pennsylvania,PA
0,0,0,0,30,93,145,224,40,0,0,0,26,2009,Pennsylvania,PA
0,0,0,0,52,203,320,239,88,3,0,0,26,2010,Pennsylvania,PA
0,0,0,0,57,161,351,198,85,2,0,0,26,2011,Pennsylvania,PA
0,0,5,0,89,120,340,218,55,3,0,0,26,2012,Pennsylvania,PA
0,0,0,0,30,147,301,148,40,6,0,0,26,2013,Pennsylvania,PA
0,0,0,0,33,142,203,136,61,4,0,0,26,2014,Pennsylvania,PA
0,0,0,0,92,141,236,198,123,0,0,0,26,2015,Pennsylvania,PA
0,0,0,0,21,145,312,310,119,7,0,0,26,2016,Pennsylvania,PA
0,0,0,5,20,135,264,149,76,18,0,0,26,2017,Pennsylvania,PA
0,0,0,0,88,125,267,280,128,5,0,0,26,2018,Pennsylvania,PA
0,0,0,0,55,116,316,217,104,9,0,0,26,2019,Pennsylvania,PA
0,0,0,0,15,146,362,263,54,4,0,0,26,2020,Pennsylvania,PA
0,0,0,0,22,166,258,286,88,24,0,0,26,2021,Pennsylvania,PA
0,0,0,0,50,127,297,270,65,0,0,0,26,2022,Pennsylvania,PA
0,0,0,0,16,77,287,193,75,8,0,0,26,2023,Pennsylvania,PA
0,0,0,0,66,192,324,205,72,6,0,0,26,2024,Pennsylvania,PA
0,0,0,0,31,178,345,143,88,3,0,0,26,2025,Pennsylvania,PA
0,0,0,0,0,69,196,139,25,0,0,0,26,1997,Rhode Island,RI
0,0,0,0,15,52,208,210,53,0,0,0,26,1998,Rhode Island,RI
0,0,0,0,9,121,291,176,66,0,0,0,26,1999,Rhode Island,RI
0,0,0,0,6,72,123,132,23,0,0,0,26,2000,Rhode Island,RI
0,0,0,0,11,129,115,242,38,0,0,0,26,2001,Rhode Island,RI
0,0,0,0,0,47,232,239,67,0,0,0,26,2002,Rhode Island,RI
0,0,0,0,0,42,211,251,51,0,0,0,26,2003,Rhode Island,RI
0,0,0,0,10,52,162,160,41,0,0,0,26,2004,Rhode Island,RI
0,0,0,0,0,110,220,273,78,0,0,0,26,2005,Rhode Island,RI
0,0,0,0,5,89,285,165,19,0,0,0,26,2006,Rhode Island,RI
0,0,0,0,11,77,208,193,57,10,0,0,26,2007,Rhode Island,RI
0,0,0,0,0,131,276,125,41,0,0,0,26,2008,Rhode Island,RI
0,0,0,0,7,31,138,239,19,0,0,0,26,2009,Rhode Island,RI
0,0,0,0,22,129,310,187,66,0,0,0,26,2010,Rhode Island,RI
0,0,0,0,11,72,273,201,82,0,0,0,26,2011,Rhode Island,RI
0,0,0,0,19,64,267,236,34,0,0,0,26,2012,Rhode Island,RI
0,0,0,0,9,107,353,142,22,0,0,0,26,2013,Rhode Island,RI
0,0,0,0,8,76,229,130,49,0,0,0,26,2014,Rhode Island,RI
0,0,0,0,24,46,229,239,102,0,0,0,26,2015,Rhode Island,RI
0,0,0,0,7,85,273,276,80,0,0,0,26,2016,Rhode Island,RI
0,0,0,0,0,83,193,160,78,17,0,0,26,2017,Rhode Island,RI
0,0,0,0,26,67,273,313,82,0,0,0,26,2018,Rhode Island,RI
0,0,0,0,0,77,304,201,42,0,0,0,26,2019,Rhode Island,RI
0,0,0,0,0,110,322,273,51,0,0,0,26,2020,Rhode Island,RI
0,0,0,0,8,146,196,267,80,11,0,0,26,2021,Rhode Island,RI
0,0,0,0,18,74,291,310,38,0,0,0,26,2022,Rhode Island,RI
0,0,0,0,0,46,288,155,70,7,0,0,26,2023,Rhode Island,RI
0,0,0,0,11,131,282,171,38,0,0,0,26,2024,Rhode Island,RI
0,0,0,0,12,139,307,125,53,0,0,0,26,2025,Rhode Island,RI
8,6,60,10,94,251,471,382,254,58,2,2,26,1997,South Carolina,SC
14,4,11,29,247,449,531,444,307,90,19,11,26,1998,South Carolina,SC
17,5,7,70,136,309,489,527,213,53,16,2,26,1999,South Carolina,SC
5,4,35,17,260,399,459,424,218,53,2,0,26,2000,South Carolina,SC
5,7,11,45,189,354,412,459,190,36,27,13,26,2001,South Carolina,SC
11,2,25,105,140,382,522,452,318,108,2,0,26,2002,South Carolina,SC
2,1,30,22,176,323,430,450,220,60,24,0,26,2003,South Carolina,SC
3,0,30,33,283,397,469,368,243,104,14,2,26,2004,South Carolina,SC
13,2,11,17,117,332,508,477,360,89,11,0,26,2005,South Carolina,SC
21,1,18,80,145,341,478,494,220,41,6,10,26,2006,South Carolina,SC
13,1,40,20,150,364,413,588,318,144,6,12,26,2007,South Carolina,SC
6,7,18,27,149,448,459,436,261,38,1,10,26,2008,South Carolina,SC
6,1,17,26,195,418,425,462,262,50,11,2,26,2009,South Carolina,SC
2,0,10,58,257,497,535,512,343,77,6,0,26,2010,South Carolina,SC
2,6,24,67,206,469,550,505,270,36,9,9,26,2011,South Carolina,SC
15,7,92,53,244,291,547,398,254,67,1,11,26,2012,South Carolina,SC
20,2,2,30,123,366,425,379,254,75,2,8,26,2013,South Carolina,SC
2,2,5,42,215,397,434,406,275,85,0,6,26,2014,South Carolina,SC
5,0,26,63,213,459,529,446,273,61,22,47,26,2015,South Carolina,SC
5,2,59,40,174,440,577,522,363,109,11,6,26,2016,South Carolina,SC
24,21,22,98,207,350,495,444,274,106,7,4,26,2017,South Carolina,SC
2,31,10,14,273,450,468,458,426,118,3,5,26,2018,South Carolina,SC
10,12,17,52,319,361,504,469,399,147,2,8,26,2019,South Carolina,SC
20,7,58,30,127,330,519,463,246,126,30,1,26,2020,South Carolina,SC
8,2,34,28,149,349,443,465,252,114,2,22,26,2021,South Carolina,SC
5,9,35,32,245,414,505,433,260,36,15,2,26,2022,South Carolina,SC
21,24,30,45,115,273,501,483,254,67,6,6,26,2023,South Carolina,SC
9,6,38,58,244,409,525,437,291,84,32,4,26,2024,South Carolina,SC
0,8,33,90,203,420,563,361,252,57,10,2,26,2025,South Carolina,SC
0,0,0,0,11,157,235,165,73,0,0,0,26,1997,South Dakota,SD
0,1,0,0,61,72,263,222,130,0,0,0,26,1998,South Dakota,SD
0,2,0,0,29,110,287,199,27,0,0,0,26,1999,South Dakota,SD
0,0,4,0,44,106,259,248,62,2,0,0,26,2000,South Dakota,SD
0,0,0,0,40,129,305,250,57,0,0,0,26,2001,South Dakota,SD
0,0,0,0,12,211,378,189,72,0,0,0,26,2002,South Dakota,SD
0,0,0,0,20,95,282,281,40,3,0,0,26,2003,South Dakota,SD
0,0,0,2,26,73,203,106,85,0,0,0,26,2004,South Dakota,SD
0,0,0,4,19,166,301,204,119,0,0,0,26,2005,South Dakota,SD
2,0,0,6,40,170,378,222,19,0,0,0,26,2006,South Dakota,SD
0,0,1,0,66,163,334,220,70,3,0,0,26,2007,South Dakota,SD
0,0,0,0,14,100,260,202,51,0,0,0,26,2008,South Dakota,SD
0,0,0,0,28,93,146,129,68,0,0,0,26,2009,South Dakota,SD
0,0,0,7,22,131,254,272,37,3,0,0,26,2010,South Dakota,SD
0,0,0,0,18,113,362,214,38,3,0,0,26,2011,South Dakota,SD
0,0,20,6,52,210,436,213,69,0,0,0,26,2012,South Dakota,SD
0,0,0,0,24,114,227,213,117,0,0,0,26,2013,South Dakota,SD
0,0,0,0,25,110,173,163,47,0,0,0,26,2014,South Dakota,SD
0,0,1,3,21,149,232,163,118,3,0,0,26,2015,South Dakota,SD
0,1,1,0,31,215,258,203,71,3,0,0,26,2016,South Dakota,SD
0,0,0,0,23,159,324,121,67,0,0,0,26,2017,South Dakota,SD
0,0,0,0,87,191,238,174,66,0,0,0,26,2018,South Dakota,SD
0,0,0,0,9,134,254,144,87,0,0,0,26,2019,South Dakota,SD
0,0,0,0,17,218,278,236,46,0,0,0,26,2020,South Dakota,SD
0,0,3,0,24,243,296,241,100,3,0,0,26,2021,South Dakota,SD
0,0,0,0,26,161,306,245,102,0,0,0,26,2022,South Dakota,SD
0,0,0,0,70,199,202,227,108,0,0,0,26,2023,South Dakota,SD
0,1,0,0,31,141,246,189,144,7,0,0,26,2024,South Dakota,SD
0,0,3,0,32,160,262,196,102,6,0,0,26,2025,South Dakota,SD
0,3,20,1,46,192,390,290,163,21,0,0,26,1997,Tennessee,TN
6,1,7,9,175,327,407,357,289,53,1,0,26,1998,Tennessee,TN
6,2,2,38,105,285,447,373,159,24,5,0,26,1999,Tennessee,TN
0,4,19,5,159,278,368,377,167,49,0,0,26,2000,Tennessee,TN
0,1,1,40,125,217,377,365,125,15,5,0,26,2001,Tennessee,TN
0,0,9,33,79,302,430,398,258,44,0,0,26,2002,Tennessee,TN
0,0,14,21,116,182,349,379,133,26,4,0,26,2003,Tennessee,TN
0,0,19,11,189,267,332,234,166,67,5,0,26,2004,Tennessee,TN
8,1,5,14,68,274,406,432,241,31,1,0,26,2005,Tennessee,TN
12,0,11,59,94,251,405,440,117,14,0,0,26,2006,Tennessee,TN
0,0,40,5,159,309,351,548,253,74,0,0,26,2007,Tennessee,TN
0,0,9,11,88,315,366,321,204,22,0,0,26,2008,Tennessee,TN
0,0,13,11,115,320,274,309,188,14,1,0,26,2009,Tennessee,TN
0,0,6,34,166,402,460,462,215,32,0,0,26,2010,Tennessee,TN
0,0,13,35,104,345,467,400,136,17,1,0,26,2011,Tennessee,TN
6,1,70,26,198,265,481,331,155,16,0,4,26,2012,Tennessee,TN
0,0,0,9,93,281,306,303,191,32,0,0,26,2013,Tennessee,TN
0,0,0,16,130,297,263,338,189,39,0,0,26,2014,Tennessee,TN
0,0,10,26,143,330,411,287,197,34,6,16,26,2015,Tennessee,TN
0,0,24,23,95,346,460,436,283,92,5,0,26,2016,Tennessee,TN
12,10,15,56,118,247,409,302,155,44,0,0,26,2017,Tennessee,TN
0,9,8,0,243,345,408,359,304,46,0,0,26,2018,Tennessee,TN
0,5,4,20,189,258,398,373,348,54,0,2,26,2019,Tennessee,TN
8,0,28,5,76,261,446,355,171,39,2,0,26,2020,Tennessee,TN
0,0,24,7,79,275,376,381,167,76,0,14,26,2021,Tennessee,TN
0,0,16,8,164,325,472,356,162,16,0,0,26,2022,Tennessee,TN
12,9,13,13,111,219,386,350,197,46,0,0,26,2023,Tennessee,TN
